Executing windows.dlllist...
Volatility 3 Framework 2.7.0

PID	Process	Base	Size	Name	Path	LoadTime	File output
564	svchost.exe	0x714a0000	0x96000	FastProx.dll	C:\Windows\system32\wbem\FastProx.dll	2022-11-14 20:25:21.000000 	Disabled
564	svchost.exe	0x715f0000	0x5c000	wbemcomn.dll	C:\Windows\system32\wbemcomn.dll	2022-11-14 20:25:21.000000 	Disabled
564	svchost.exe	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-14 20:25:21.000000 	Disabled
564	svchost.exe	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:25:21.000000 	Disabled
564	svchost.exe	0x71480000	0x18000	NTDSAPI.dll	C:\Windows\system32\NTDSAPI.dll	2022-11-14 20:25:21.000000 	Disabled
564	svchost.exe	0x71470000	0xa000	wbemprox.dll	C:\Windows\system32\wbem\wbemprox.dll	2022-11-14 20:25:21.000000 	Disabled
564	svchost.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2022-11-14 20:25:21.000000 	Disabled
564	svchost.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:25:21.000000 	Disabled
564	svchost.exe	0x712c0000	0xf000	wbemsvc.dll	C:\Windows\system32\wbem\wbemsvc.dll	2022-11-14 20:25:21.000000 	Disabled
564	svchost.exe	0x712a0000	0x17000	wmiutils.dll	C:\Windows\system32\wbem\wmiutils.dll	2022-11-14 20:25:22.000000 	Disabled
564	svchost.exe	0x75b80000	0x2f000	WINTRUST.dll	C:\Windows\system32\WINTRUST.dll	2022-11-14 20:25:22.000000 	Disabled
564	svchost.exe	0x759d0000	0x122000	CRYPT32.dll	C:\Windows\system32\CRYPT32.dll	2022-11-14 20:25:22.000000 	Disabled
564	svchost.exe	0x75980000	0xc000	MSASN1.dll	C:\Windows\system32\MSASN1.dll	2022-11-14 20:25:22.000000 	Disabled
564	svchost.exe	0x74f00000	0xd000	WTSAPI32.dll	C:\Windows\system32\WTSAPI32.dll	2022-11-14 20:25:23.000000 	Disabled
628	VBoxService.ex	0xed0000	0x18c000	VBoxService.exe	C:\Windows\system32\VBoxService.exe	N/A	Disabled
628	VBoxService.ex	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
628	VBoxService.ex	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x757c0000	0x8000	Secur32.dll	C:\Windows\system32\Secur32.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x757e0000	0x1b000	SSPICLI.DLL	C:\Windows\system32\SSPICLI.DLL	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x74f00000	0xd000	WTSAPI32.dll	C:\Windows\system32\WTSAPI32.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x77800000	0x5000	PSAPI.DLL	C:\Windows\system32\PSAPI.DLL	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x76a50000	0xc4c000	SHELL32.dll	C:\Windows\system32\SHELL32.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x74ef0000	0x9000	VERSION.dll	C:\Windows\system32\VERSION.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x74ed0000	0x1c000	IPHLPAPI.DLL	C:\Windows\system32\IPHLPAPI.DLL	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x74ec0000	0x7000	WINNSI.DLL	C:\Windows\system32\WINNSI.DLL	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x74e90000	0x21000	ntmarta.dll	C:\Windows\system32\ntmarta.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x75cb0000	0x45000	WLDAP32.dll	C:\Windows\system32\WLDAP32.dll	2022-11-15 05:25:18.000000 	Disabled
628	VBoxService.ex	0x74e70000	0x12000	dhcpcsvc.DLL	C:\Windows\system32\dhcpcsvc.DLL	2022-11-14 20:25:20.000000 	Disabled
628	VBoxService.ex	0x75300000	0x3c000	mswsock.dll	C:\Windows\system32\mswsock.dll	2022-11-14 20:25:20.000000 	Disabled
628	VBoxService.ex	0x74e60000	0x5000	wshtcpip.dll	C:\Windows\System32\wshtcpip.dll	2022-11-14 20:25:20.000000 	Disabled
628	VBoxService.ex	0x758e0000	0x29000	WINSTA.dll	C:\Windows\system32\WINSTA.dll	2022-11-14 20:25:21.000000 	Disabled
680	svchost.exe	0xeb0000	0x8000	svchost.exe	C:\Windows\system32\svchost.exe	N/A	Disabled
680	svchost.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
680	svchost.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x74df0000	0xe000	rpcepmap.dll	c:\windows\system32\rpcepmap.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x757c0000	0x8000	secur32.dll	C:\Windows\system32\secur32.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x757e0000	0x1b000	SSPICLI.DLL	C:\Windows\system32\SSPICLI.DLL	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x75010000	0x8000	credssp.dll	C:\Windows\system32\credssp.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x74e00000	0x60000	rpcss.dll	c:\windows\system32\rpcss.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x75300000	0x3c000	mswsock.dll	C:\Windows\system32\mswsock.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x76650000	0xc9000	user32.dll	C:\Windows\system32\user32.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x74e60000	0x5000	wshtcpip.dll	C:\Windows\System32\wshtcpip.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x752f0000	0x6000	wship6.dll	C:\Windows\System32\wship6.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x74d70000	0x76000	FirewallAPI.dll	C:\Windows\system32\FirewallAPI.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x74ef0000	0x9000	VERSION.dll	C:\Windows\system32\VERSION.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:25:20.000000 	Disabled
680	svchost.exe	0x725a0000	0x38000	fwpuclnt.dll	C:\Windows\system32\fwpuclnt.dll	2022-11-14 20:25:21.000000 	Disabled
732	svchost.exe	0xeb0000	0x8000	svchost.exe	C:\Windows\System32\svchost.exe	N/A	Disabled
732	svchost.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
732	svchost.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\System32\CRYPTBASE.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x74c60000	0x10c000	wevtsvc.dll	c:\windows\system32\wevtsvc.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\System32\RpcRtRemote.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x757c0000	0x8000	secur32.dll	C:\Windows\System32\secur32.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x757e0000	0x1b000	SSPICLI.DLL	C:\Windows\System32\SSPICLI.DLL	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x75010000	0x8000	credssp.dll	C:\Windows\System32\credssp.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x75300000	0x3c000	mswsock.dll	C:\Windows\system32\mswsock.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x74e60000	0x5000	wshtcpip.dll	C:\Windows\System32\wshtcpip.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x752f0000	0x6000	wship6.dll	C:\Windows\System32\wship6.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x74f50000	0x16000	GPAPI.dll	C:\Windows\System32\GPAPI.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x73ee0000	0x7a000	audiosrv.dll	c:\windows\system32\audiosrv.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x73eb0000	0x25000	POWRPROF.dll	c:\windows\system32\POWRPROF.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x767d0000	0x19d000	SETUPAPI.dll	C:\Windows\system32\SETUPAPI.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x75b40000	0x27000	CFGMGR32.dll	C:\Windows\system32\CFGMGR32.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x75c40000	0x12000	DEVOBJ.dll	C:\Windows\system32\DEVOBJ.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x74360000	0x39000	MMDevAPI.DLL	c:\windows\system32\MMDevAPI.DLL	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x746b0000	0xf5000	PROPSYS.dll	c:\windows\system32\PROPSYS.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x73ea0000	0x7000	AVRT.dll	c:\windows\system32\AVRT.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x758e0000	0x29000	WINSTA.dll	C:\Windows\System32\WINSTA.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x73a60000	0x8000	lmhsvc.dll	c:\windows\system32\lmhsvc.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x74ed0000	0x1c000	IPHLPAPI.DLL	c:\windows\system32\IPHLPAPI.DLL	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x74ec0000	0x7000	WINNSI.DLL	c:\windows\system32\WINNSI.DLL	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x73a50000	0x6000	nrpsrv.DLL	c:\windows\system32\nrpsrv.DLL	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x739f0000	0x41000	dhcpcore.dll	c:\windows\system32\dhcpcore.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x751c0000	0x44000	DNSAPI.dll	c:\windows\system32\DNSAPI.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x74d70000	0x76000	firewallapi.dll	C:\Windows\System32\firewallapi.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x74ef0000	0x9000	VERSION.dll	C:\Windows\System32\VERSION.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x739b0000	0x32000	dhcpcore6.dll	C:\Windows\System32\dhcpcore6.dll	2022-11-14 20:25:20.000000 	Disabled
732	svchost.exe	0x73950000	0xd000	dhcpcsvc6.DLL	C:\Windows\System32\dhcpcsvc6.DLL	2022-11-14 20:25:32.000000 	Disabled
732	svchost.exe	0x74e70000	0x12000	dhcpcsvc.DLL	C:\Windows\System32\dhcpcsvc.DLL	2022-11-14 20:25:32.000000 	Disabled
732	svchost.exe	0x73570000	0x14000	wscsvc.dll	c:\windows\system32\wscsvc.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x70a80000	0xeb000	dbghelp.dll	c:\windows\system32\dbghelp.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\System32\CRYPTSP.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x71470000	0xa000	wbemprox.dll	C:\Windows\system32\wbem\wbemprox.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x715f0000	0x5c000	wbemcomn.dll	C:\Windows\system32\wbemcomn.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x712c0000	0xf000	wbemsvc.dll	C:\Windows\system32\wbem\wbemsvc.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x714a0000	0x96000	fastprox.dll	C:\Windows\system32\wbem\fastprox.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x71480000	0x18000	NTDSAPI.dll	C:\Windows\system32\NTDSAPI.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x6d9d0000	0x8e000	wuapi.dll	C:\Windows\system32\wuapi.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x759d0000	0x122000	CRYPT32.dll	C:\Windows\system32\CRYPT32.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x75980000	0xc000	MSASN1.dll	C:\Windows\system32\MSASN1.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x72a10000	0x15000	Cabinet.dll	C:\Windows\system32\Cabinet.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x75b80000	0x2f000	WINTRUST.dll	C:\Windows\system32\WINTRUST.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x75990000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x759b0000	0x19000	USERENV.dll	C:\Windows\system32\USERENV.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x740a0000	0xf000	wkscli.dll	C:\Windows\System32\wkscli.dll	2022-11-14 20:27:23.000000 	Disabled
732	svchost.exe	0x740b0000	0x9000	netutils.dll	C:\Windows\System32\netutils.dll	2022-11-14 20:27:23.000000 	Disabled
828	svchost.exe	0xeb0000	0x8000	svchost.exe	C:\Windows\System32\svchost.exe	N/A	Disabled
828	svchost.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
828	svchost.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\System32\CRYPTBASE.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x73ee0000	0x7a000	audiosrv.dll	c:\windows\system32\audiosrv.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x73eb0000	0x25000	POWRPROF.dll	c:\windows\system32\POWRPROF.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x767d0000	0x19d000	SETUPAPI.dll	C:\Windows\system32\SETUPAPI.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x75b40000	0x27000	CFGMGR32.dll	C:\Windows\system32\CFGMGR32.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x75c40000	0x12000	DEVOBJ.dll	C:\Windows\system32\DEVOBJ.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x74360000	0x39000	MMDevAPI.DLL	c:\windows\system32\MMDevAPI.DLL	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x746b0000	0xf5000	PROPSYS.dll	c:\windows\system32\PROPSYS.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x73ea0000	0x7000	AVRT.dll	c:\windows\system32\AVRT.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x73d00000	0x89000	cscsvc.dll	c:\windows\system32\cscsvc.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x757e0000	0x1b000	SspiCli.dll	c:\windows\system32\SspiCli.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x759b0000	0x19000	USERENV.dll	C:\Windows\system32\USERENV.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x75990000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x74f10000	0xb000	pcwum.dll	C:\Windows\System32\pcwum.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x73cd0000	0x25000	PeerDist.dll	C:\Windows\System32\PeerDist.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x754f0000	0x1b000	AUTHZ.dll	C:\Windows\System32\AUTHZ.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x73b40000	0x7d000	taskschd.dll	C:\Windows\system32\taskschd.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x73af0000	0x35000	mstask.dll	C:\Windows\System32\mstask.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x747d0000	0x19e000	COMCTL32.dll	C:\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.24483_none_2b200f664577e14b\COMCTL32.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\System32\CRYPTSP.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\System32\RpcRtRemote.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x74f00000	0xd000	WTSAPI32.dll	C:\Windows\System32\WTSAPI32.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x758e0000	0x29000	WINSTA.dll	C:\Windows\System32\WINSTA.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x74f50000	0x16000	GPAPI.dll	C:\Windows\System32\GPAPI.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x73a80000	0xb000	uxsms.dll	c:\windows\system32\uxsms.dll	2022-11-14 20:25:20.000000 	Disabled
828	svchost.exe	0x716a0000	0x11d000	sysmain.dll	c:\windows\system32\sysmain.dll	2022-11-14 20:25:21.000000 	Disabled
828	svchost.exe	0x76a50000	0xc4c000	SHELL32.dll	C:\Windows\system32\SHELL32.dll	2022-11-14 20:25:21.000000 	Disabled
